atID,wthp6,wtlp6,wthp5,wtlp5,wtal,wtfe,s1hp6,s1lp6,s1hp5,s1lp5,s1al,s1fe
AT4G19120,0.67492,0.62394,0.66759,0.6734,0.79586,0.64767,0.74379,0.66289,0.69899,0.58506,0.60669,0.64278
AT1G61580,0.67511,0.58426,0.64274,0.73063,0.75717,0.67181,0.81454,0.73363,0.84076,0.67606,0.76908,0.84361
AT5G12120,0.67577,0.8048,0.68448,0.70655,0.71456,0.5505,0.60122,0.60929,0.62772,0.63794,0.67795,0.53793
AT5G64360,0.67609,0.85103,0.69421,0.76967,0.70027,0.56035,0.56787,0.63627,0.64864,0.76136,0.61903,0.51885
AT2G19930,0.67631,0.76586,0.60157,0.81106,0.7564,0.70202,0.5312,0.60505,0.59104,0.44838,0.60651,0.47154
AT3G55640,0.67657,0.72464,0.73541,0.7403,0.64826,0.70896,0.63078,0.72314,0.74611,0.8047,0.95299,0.76727
AT2G36420,0.67725,0.7434,0.5967,0.64661,0.56493,0.48113,0.67498,0.95579,0.75864,0.64665,0.75774,0.54199
AT1G07510,0.67734,0.74715,0.62338,0.7395,0.77047,0.61883,0.66052,0.66933,0.72121,0.7442,0.97018,0.70173
AT4G28730,0.67825,0.65405,0.64737,0.63153,0.70429,0.90469,0.7419,0.7962,0.76367,0.60134,0.73134,0.89088
AT5G66850,0.67955,0.75799,0.7092,0.70822,0.80591,0.54719,0.63548,0.6712,0.70196,0.63094,0.76759,0.58034
AT5G15710,0.68036,0.74399,0.92022,0.90834,0.6954,0.89183,0.73805,0.82841,0.68725,0.72178,0.70948,0.69632
AT5G17890,0.68249,0.81731,0.66949,0.74354,0.71343,0.33552,0.49583,0.55233,0.57732,0.51611,0.53092,0.31683
AT2G48030,0.68294,0.86611,0.79415,0.72825,0.80275,0.43851,0.59566,0.69441,0.72592,0.87945,0.82489,0.51062
AT2G46390,0.68312,0.59376,0.62841,0.62122,0.32021,0.65714,0.75669,0.78952,0.59047,0.77342,0.29136,0.76569
AT5G56720,0.68321,0.45964,0.63691,0.55128,0.62342,0.58586,0.70516,0.71956,0.76537,0.52951,0.98505,0.85288
AT2G21390,0.68364,0.83583,0.70168,0.78619,0.74188,0.56552,0.60927,0.58265,0.65053,0.62822,0.70492,0.53173
AT1G13930,0.68411,0.62887,0.54525,0.43022,0.3621,0.56336,0.63635,0.92149,0.55761,0.55814,0.51993,0.66364
AT5G19600,0.68448,0.61056,0.46898,0.56092,0.85088,0.48735,0.52347,0.64081,0.66532,0.53997,0.25275,0.62185
AT4G23750,0.68476,0.81733,0.65818,0.78423,0.95292,0.75407,0.76735,0.67354,0.70064,0.74989,0.87182,0.74325
AT3G02610,0.68759,0.60184,0.53031,0.40593,0.41519,0.28508,0.87689,0.75921,0.67929,0.49452,0.24705,0.34045
AT3G08020,0.68791,0.78012,0.75323,0.93342,0.9168,0.77708,0.74165,0.79746,0.83527,0.77149,0.88627,0.70973
AT5G23490,0.68886,0.75296,0.70264,0.82649,0.86433,0.68514,0.65018,0.59321,0.79851,0.66627,0.96273,0.61795
AT5G51200,0.69017,0.81494,0.72694,0.91118,0.79006,0.50372,0.6356,0.60365,0.78863,0.64307,0.64753,0.49357
AT3G43600,0.69065,0.79726,0.80006,0.86268,0.87709,0.68195,0.69781,0.71167,0.82198,0.7342,0.63312,0.69042
AT1G01710,0.69067,0.68957,0.65387,0.66846,0.80539,0.76651,0.646,0.66502,0.66132,0.68477,0.90169,0.77795
AT4G04190,0.69138,0.79007,0.71074,0.84986,0.71617,0.73789,0.86389,0.94777,0.7339,0.85843,0.57566,0.79268
AT1G72250,0.69255,0.73898,0.74024,0.79702,0.67097,0.46384,0.86229,0.72805,0.93555,0.72981,0.75449,0.59096
AT3G12587,0.69408,0.57327,0.63568,0.71187,0.41886,0.83487,0.8477,0.80039,0.656,0.73338,0.43251,0.88122
AT3G21215,0.69493,0.83355,0.59834,0.76112,0.90047,0.56788,0.58393,0.731,0.74573,0.72054,0.82085,0.7099
AT2G29130,0.69505,0.51543,0.55772,0.52763,0.79409,0.65348,0.36751,0.34303,0.56957,0.44239,0.61273,0.70438
AT1G79120,0.69529,0.70222,0.61862,0.85889,0.6147,0.89034,0.80562,0.71795,0.69046,0.73773,0.77652,0.65779
AT1G12050,0.69577,0.70986,0.77128,0.77438,0.79694,0.89828,0.83157,0.80171,0.79185,0.71648,0.83898,0.99805
AT5G04970,0.69592,0.78092,0.74187,0.84549,0.69959,0.64558,0.79671,0.63553,0.6599,0.70084,0.27195,0.71131
AT5G35170,0.69621,0.90698,0.83771,0.86587,0.83337,0.80288,0.54978,0.78813,0.66867,0.5271,0.49023,0.60548
AT1G16800,0.69806,0.82189,0.71807,0.8605,0.73134,0.36497,0.56538,0.51892,0.7362,0.60857,0.55598,0.45145
AT1G73980,0.69818,0.82517,0.83352,0.83343,0.84426,0.88247,0.70882,0.72316,0.77124,0.80087,0.89764,0.87147
AT3G59410,0.69852,0.82258,0.63275,0.86901,0.7453,0.50029,0.56567,0.55047,0.72802,0.61859,0.67738,0.41918
AT2G25430,0.69855,0.84104,0.70935,0.68653,0.68396,0.5809,0.59172,0.61915,0.64144,0.66119,0.73388,0.56559
AT1G50480,0.69861,0.84933,0.75874,0.77375,0.72616,0.64524,0.63467,0.64406,0.55562,0.61666,0.55564,0.58915
AT1G79440,0.69894,0.69202,0.69325,0.72159,0.77072,0.72403,0.67013,0.67401,0.70913,0.76877,0.95663,0.7539
AT2G15910,0.7,0.59199,0.65102,0.64922,0.5688,0.8576,0.77619,0.75145,0.63644,0.68983,0.50534,0.76702
AT1G27180,0.70047,0.80534,0.75509,0.9109,0.68449,0.47849,0.65222,0.51837,0.61499,0.66302,0.50481,0.46841
AT5G07150,0.70074,0.85162,0.55401,0.48481,0.40009,0.22791,0.40687,0.5392,0.38562,0.36823,0.14436,0.13984
AT5G53150,0.70173,0.81469,0.72899,0.97013,0.75733,0.58448,0.64672,0.65462,0.68891,0.78451,0.68646,0.62207
AT2G43900,0.70288,0.90253,0.76281,0.69757,0.95207,0.4711,0.66554,0.88922,0.69905,0.51152,0.69905,0.45251
AT1G02890,0.70312,0.83716,0.75043,0.8123,0.71539,0.48679,0.5561,0.56459,0.7617,0.71424,0.64472,0.47465
AT3G13940,0.70353,0.67514,0.6779,0.7262,0.78059,0.54653,0.86346,0.75322,0.96231,0.79906,0.72982,0.77127
AT2G42160,0.70446,0.81655,0.73146,0.799,0.77904,0.72586,0.64943,0.71176,0.75724,0.84984,0.96765,0.65324
AT1G78580,0.70539,0.72699,0.81893,0.85202,0.73799,0.50696,0.69744,0.60645,0.80714,0.74169,0.63533,0.62648
AT1G77460,0.70596,0.82722,0.67872,0.83324,0.66098,0.51815,0.6292,0.68648,0.62573,0.53324,0.41881,0.49545
AT5G13160,0.70767,0.69203,0.71693,0.66929,0.83689,0.7021,0.68467,0.65494,0.64991,0.74527,0.99022,0.71417
AT5G39590,0.70811,0.61685,0.67417,0.62577,0.88301,0.79144,0.73245,0.62641,0.66565,0.64639,0.92184,0.85773
AT1G47380,0.70857,0.74759,0.81125,0.8862,0.90876,0.72064,0.71259,0.71511,0.773,0.78917,0.84155,0.67759
AT5G23630,0.70956,0.86298,0.77284,0.82546,0.82013,0.61066,0.68299,0.65439,0.80923,0.74447,0.7638,0.63332
AT1G34110,0.71,0.7636,0.67926,0.90822,0.76065,0.64771,0.68058,0.65105,0.7409,0.70799,0.86562,0.59227
AT2G33450,0.71049,0.55336,0.75714,0.51644,0.60314,0.71511,0.79183,0.89422,0.61069,0.55752,0.48153,0.69736
AT1G15510,0.71127,0.903,0.79979,0.96961,0.88962,0.66899,0.85328,0.81547,0.85636,0.68562,0.74498,0.58096
AT4G00585,0.71196,0.62568,0.67405,0.61579,0.5242,0.84237,0.80226,0.80198,0.68995,0.74042,0.48701,0.79126
AT5G45140,0.71211,0.84228,0.69059,0.81712,0.70903,0.39831,0.63125,0.5906,0.77279,0.67148,0.54354,0.42761
AT4G33640,0.71383,0.6379,0.66857,0.61969,0.44664,0.8061,0.73009,0.81251,0.68421,0.72479,0.45929,0.86742
AT1G76950,0.7144,0.82473,0.79436,0.79672,0.7236,0.5277,0.63948,0.57656,0.70002,0.59139,0.70831,0.51166
AT1G33360,0.71504,0.79547,0.81495,0.94134,0.81747,0.74829,0.00907,0.02289,0.01203,0.01238,0.01244,0.01248
AT5G53895,0.71603,0.72266,0.29835,0.55605,0.67058,0.26351,0.43185,0.48883,0.47748,0.33869,0.44001,0.51268
AT3G46280,0.71639,0.79033,0.72291,0.65349,0.85183,0.82541,0.31611,0.2867,0.26033,0.24594,0.0798,0.27151
AT3G52680,0.7167,0.78013,0.6871,0.63728,0.7304,0.66042,0.76676,0.77774,0.88117,0.72595,0.70168,0.65107
AT4G37630,0.71741,0.6752,0.679,0.75616,0.82628,0.93011,0.86042,0.85415,0.74819,0.78131,0.65839,0.91647
AT2G36410,0.71751,0.61517,0.71509,0.67,0.96483,0.78493,0.77465,0.70582,0.74399,0.64385,0.7806,0.71173
AT1G35220,0.71794,0.87057,0.76479,0.83189,0.74918,0.55756,0.67548,0.61108,0.68406,0.7265,0.65303,0.52639
AT4G23460,0.71804,0.82434,0.7639,0.75826,0.99391,0.65155,0.63215,0.61555,0.67953,0.68297,0.93204,0.55929
AT3G61640,0.71886,0.6319,0.64723,0.66605,0.70688,0.71013,0.86452,0.83668,0.86436,0.78962,0.5718,0.82467
AT4G32710,0.71962,0.8248,0.75102,0.78305,0.82735,0.53415,0.61236,0.83779,0.78936,0.83202,0.65369,0.57832
AT1G80210,0.72005,0.75823,0.82159,0.76987,0.92483,0.91401,0.68007,0.8112,0.73607,0.65778,0.74789,0.77776
AT3G15355,0.72105,0.79731,0.68644,0.7171,0.79,0.71744,0.74639,0.69003,0.63594,0.72782,0.95098,0.70645
AT5G59790,0.72133,0.65897,0.73622,0.83946,0.72893,0.71941,0.81923,0.71049,0.7117,0.79262,0.93429,0.97196
AT3G27150,0.72227,0.62396,0.79881,0.52519,0.71051,0.20117,0.71412,0.397,0.42926,0.32724,0.48663,0.16894
AT2G38270,0.72231,0.76038,0.69951,0.61628,0.75446,0.78373,0.79326,0.76156,0.69412,0.67177,0.73761,0.95071
AT1G34020,0.72234,0.67743,0.70035,0.70075,0.79858,0.75459,0.70677,0.91539,0.71874,0.68635,0.83739,0.79049
AT1G63740,0.72305,0.80264,0.73165,0.77436,0.71893,0.49968,0.53242,0.56389,0.60608,0.6306,0.58149,0.50175
AT5G09870,0.72347,0.87936,0.75636,0.69769,0.74969,0.46299,0.62801,0.61929,0.61365,0.57804,0.52607,0.42117
AT4G00040,0.72408,0.82274,0.71376,0.82442,0.80731,0.48395,0.63965,0.7549,0.84325,0.72599,0.80911,0.53901
AT3G62140,0.72413,0.70482,0.75316,0.69901,0.71714,0.76425,0.80862,0.84101,0.73311,0.88641,0.89336,0.9461
AT3G20930,0.7254,0.75739,0.90436,0.81641,0.86858,0.7008,0.79041,0.93213,0.79514,0.65726,0.98104,0.74041
AT4G10790,0.72569,0.81226,0.82106,0.8167,0.8226,0.83527,0.78796,0.70583,0.71391,0.79784,0.95104,0.79629
AT2G17570,0.72581,0.84992,0.88823,0.80588,0.82432,0.87654,0.72566,0.72079,0.71599,0.69932,0.79559,0.72398
AT5G08130,0.72614,0.87759,0.85389,0.85592,0.85097,0.58338,0.64674,0.77417,0.85562,0.94507,0.80713,0.64482
AT1G12110,0.72777,0.69609,0.80617,0.91625,0.76899,0.27659,0.80206,0.37529,0.89317,0.83305,0.07052,0.14497
AT5G16780,0.72781,0.8434,0.75645,0.79921,0.75776,0.47356,0.63977,0.59226,0.68604,0.68096,0.68929,0.55174
AT1G63650,0.72782,0.79504,0.76572,0.81502,0.69649,0.87938,0.81994,0.78141,0.79345,0.82005,0.57843,0.85547
AT3G01810,0.72806,0.93964,0.87231,0.84478,0.62798,0.43203,0.71029,0.73395,0.72848,0.6785,0.43673,0.393
AT5G48655,0.72849,0.74225,0.71212,0.64787,0.8109,0.89094,0.65759,0.72027,0.6361,0.69739,0.92454,0.7571
AT5G22780,0.72958,0.82511,0.75881,0.89105,0.87648,0.63664,0.70347,0.6312,0.77862,0.67184,0.87993,0.57577
AT2G41950,0.7297,0.63847,0.79661,0.71552,0.67117,0.8558,0.86026,0.88835,0.94827,0.71051,0.63806,0.86231
AT1G20980,0.73006,0.87696,0.78566,0.9509,0.70266,0.60499,0.70195,0.5876,0.72552,0.78098,0.68682,0.60793
AT4G19110,0.73042,0.81802,0.74698,0.83142,0.79492,0.80836,0.69036,0.67852,0.73978,0.83423,0.99973,0.78997
AT4G35410,0.73063,0.70361,0.75256,0.70339,0.6691,0.89938,0.85841,0.85344,0.73441,0.79281,0.75674,0.77631
AT4G16660,0.73072,0.79013,0.70451,0.80077,0.7439,0.69661,0.78926,0.79708,0.76434,0.72684,0.97477,0.80558
AT4G04972,0.73197,0.62126,0.66109,0.43481,0.36136,0.80263,0.55628,0.85278,0.60477,0.5769,0.17879,0.50447
AT3G20570,0.73212,0.58773,0.58126,0.48411,0.51399,0.55925,0.82744,0.84163,0.84899,0.56539,0.73119,0.70135
AT1G55340,0.73215,0.74185,0.82289,0.81315,0.80608,0.86487,0.93305,0.92864,0.90708,0.83052,0.90359,0.94792
AT4G30120,0.73296,0.62225,0.464,0.23061,0.17729,0.11141,0.92025,0.31304,0.49581,0.37816,0.06974,0.09796
AT5G21160,0.7343,0.84906,0.73815,0.82708,0.78225,0.46888,0.68397,0.67643,0.75397,0.65372,0.69822,0.51041
AT1G69310,0.73441,0.79747,0.8497,0.91693,0.75053,0.62544,0.5918,0.79239,0.7099,0.79664,0.74259,0.62902
AT1G53165,0.73499,0.9066,0.86161,0.92215,0.88248,0.7198,0.70113,0.79867,0.84445,0.90783,0.90076,0.69284
AT4G24060,0.7356,0.75627,0.73781,0.72121,0.78488,0.79356,0.64333,0.71737,0.75172,0.71867,0.9625,0.70601
AT4G02400,0.73569,0.81978,0.74629,0.90517,0.76804,0.46065,0.77335,0.68898,0.85849,0.74905,0.65914,0.66398
AT3G12120,0.73571,0.85089,0.70637,0.68461,0.67782,0.58262,0.54883,0.55565,0.46644,0.60968,0.62651,0.43063
AT3G44400,0.73628,0.87314,0.8617,0.76042,0.83068,0.62611,0.61623,0.62152,0.70227,0.72049,0.90109,0.60945
AT2G31290,0.73632,0.97425,0.79633,0.82598,0.72879,0.81148,0.69925,0.95926,0.82735,0.74637,0.70823,0.73748
AT5G23010,0.73635,0.88224,0.66381,0.69832,0.77637,0.61649,0.82382,0.95934,0.69943,0.66852,0.41929,0.68866
AT2G24150,0.73756,0.73473,0.80309,0.86082,0.67769,0.93578,0.74847,0.812,0.75431,0.94337,0.68276,0.92223
AT4G03390,0.73761,0.77862,0.82933,0.87558,0.95226,0.72777,0.71925,0.67613,0.80411,0.75463,0.96076,0.70082
AT1G56580,0.73763,0.57515,0.57871,0.64993,0.72318,0.767,0.8322,0.90731,0.77505,0.70264,0.84863,0.8742
AT1G19290,0.73858,0.84634,0.78231,0.92022,0.86166,0.67717,0.81669,0.82635,0.89612,0.80084,0.69623,0.7042
AT4G18820,0.73885,0.837,0.77959,0.86189,0.77959,0.57528,0.71102,0.62867,0.78437,0.69055,0.56452,0.52413
AT1G51170,0.74018,0.72833,0.77467,0.84163,0.66986,0.67034,0.8053,0.72064,0.77231,0.94129,0.91343,0.69498
AT2G45880,0.74061,0.85375,0.66368,0.86341,0.8214,0.57956,0.61281,0.58705,0.70581,0.64693,0.71856,0.49467
AT3G21240,0.74072,0.72916,0.78271,0.68111,0.61984,0.57111,0.92544,0.61895,0.73571,0.70265,0.6093,0.60163
AT1G62710,0.74078,0.79071,0.69185,0.72208,0.84003,0.40088,0.63044,0.54878,0.70524,0.72819,0.94313,0.67736
AT5G04870,0.74094,0.70598,0.66117,0.70969,0.76862,0.63118,0.74357,0.65683,0.72474,0.71328,0.96475,0.61771
AT5G14920,0.74176,0.62411,0.49276,0.47047,0.99437,0.46151,0.62875,0.66211,0.53576,0.41069,0.81415,0.47732
AT5G04830,0.74179,0.71876,0.75961,0.71319,0.7235,0.88799,0.69371,0.79788,0.66612,0.76221,0.87427,0.93507
AT1G07370,0.7419,0.60623,0.64181,0.63606,0.73431,0.85695,0.91629,0.81424,0.84371,0.7039,0.64475,0.92128
AT4G22340,0.74199,0.67157,0.78317,0.72435,0.82398,0.8299,0.71778,0.62946,0.70977,0.60566,0.9381,0.75838
AT3G01760,0.74293,0.60769,0.67723,0.60096,0.77296,0.5272,0.66274,0.68324,0.82698,0.50577,0.29039,0.4708
AT1G74720,0.74309,0.84651,0.73297,0.7918,0.69887,0.55987,0.64526,0.72953,0.86706,0.71028,0.74054,0.61387
AT5G67470,0.74358,0.84292,0.68058,0.65646,0.67989,0.43055,0.65579,0.73598,0.68204,0.63675,0.7884,0.47244
AT5G38560,0.7448,0.8551,0.75053,0.83864,0.80763,0.53899,0.57286,0.70188,0.72718,0.73757,0.83316,0.55595
AT5G15640,0.74501,0.622,0.70847,0.77823,0.67791,0.93096,0.89851,0.79467,0.85937,0.81299,0.9236,0.97161
AT5G35840,0.74577,0.90103,0.82921,0.93595,0.83458,0.84141,0.78502,0.78205,0.82778,0.86456,0.98675,0.83912
AT4G36840,0.74581,0.84839,0.677,0.81267,0.78802,0.82765,0.69776,0.7457,0.55551,0.67678,0.80698,0.76567
AT5G05170,0.74596,0.89177,0.80719,0.75524,0.7388,0.54044,0.68776,0.68959,0.69459,0.61614,0.58006,0.52153
AT3G03710,0.74609,0.8216,0.76045,0.87553,0.74959,0.6409,0.73678,0.76916,0.87699,0.73042,0.7225,0.68628
AT3G62080,0.74615,0.78038,0.77926,0.89815,0.78391,0.6067,0.67327,0.76405,0.77205,0.84049,0.91936,0.68806
AT4G30825,0.7481,0.6647,0.85144,0.82166,0.66066,0.58869,0.65656,0.83021,0.75344,0.70593,0.56336,0.84424
AT3G26400,0.74867,0.76104,0.76136,0.78355,0.80507,0.69605,0.75143,0.70311,0.76917,0.80576,0.97518,0.72937
AT1G62020,0.75049,0.88232,0.7632,0.88309,0.85933,0.6641,0.75575,0.70536,0.79423,0.76416,0.85623,0.70027
AT5G42630,0.75055,0.79878,0.95207,0.86548,0.66785,0.69628,0.6615,0.68193,0.67965,0.8939,0.61467,0.64135
AT2G29640,0.75139,0.7228,0.73136,0.82542,0.74063,0.86116,0.69674,0.72144,0.7485,0.65197,0.78302,0.736
AT4G36180,0.75147,0.90357,0.76396,0.87166,0.82064,0.62979,0.84012,0.82095,0.87188,0.76759,0.7225,0.75378
AT4G02070,0.75147,0.84736,0.73964,0.79743,0.74683,0.52385,0.69876,0.57655,0.77911,0.66253,0.62216,0.53093
AT5G13400,0.75277,0.47512,0.32833,0.3955,0.75109,0.51236,0.58013,0.52097,0.49581,0.46423,0.93513,0.52551
AT1G75310,0.75278,0.8979,0.85293,0.92468,0.76732,0.44412,0.65841,0.61425,0.72662,0.73527,0.67731,0.55984
AT2G35160,0.75313,0.90481,0.7498,0.96262,0.85132,0.58098,0.63408,0.78562,0.94224,0.75187,0.6746,0.53045
AT1G63810,0.75411,0.86726,0.73886,0.88688,0.76016,0.48842,0.73504,0.62345,0.82964,0.6787,0.62081,0.52821
AT3G63520,0.75589,0.8896,0.79548,0.82818,0.83655,0.75449,0.6309,0.79487,0.7399,0.8401,0.92088,0.82063
AT3G06730,0.75615,0.70026,0.68965,0.55661,0.70642,0.64909,0.67918,0.71253,0.85531,0.6013,0.60621,0.73614
AT3G55470,0.75751,0.684,0.66903,0.5746,0.62383,0.92785,0.66489,0.72534,0.62566,0.67047,0.72847,0.70491
AT1G53500,0.75823,0.80116,0.77928,0.82923,0.84479,0.7413,0.89504,0.8973,0.86458,0.86819,0.98294,0.82622
AT3G12200,0.75965,0.78783,0.76536,0.76587,0.92439,0.55361,0.80388,0.91895,0.86646,0.73283,0.89567,0.60639
AT3G55690,0.76003,0.685,0.55412,0.56274,0.79983,0.53093,0.70527,0.655,0.82678,0.50191,0.77766,0.71086
AT1G36730,0.76077,0.73502,0.74323,0.77089,0.90103,0.74387,0.86436,0.69344,0.82977,0.78335,0.96028,0.81399
AT5G63120,0.76096,0.85483,0.77218,0.8381,0.88743,0.73654,0.78053,0.64893,0.77878,0.7753,0.95127,0.72524
AT3G51340,0.76103,0.81103,0.42252,0.29862,0.36783,0.30579,0.60789,0.99562,0.53199,0.44339,0.28521,0.28018
AT1G11670,0.76112,0.70772,0.65073,0.67499,0.49845,0.82057,0.7096,0.78427,0.73708,0.76367,0.4113,0.97034
AT3G06660,0.76148,0.80013,0.7123,0.79668,0.79066,0.72519,0.83154,0.80538,0.75425,0.80822,0.84431,0.77533
AT3G01300,0.76157,0.78529,0.76794,0.76234,0.96314,0.91303,0.65364,0.75557,0.73638,0.81345,0.97747,0.80866
AT1G44750,0.76163,0.72116,0.76322,0.76736,0.78119,0.85771,0.80467,0.80315,0.78013,0.83724,0.94351,0.90282
AT1G61370,0.76167,0.88641,0.73937,0.75717,0.60796,0.61751,0.70624,0.56046,0.60585,0.64522,0.55196,0.55122
AT1G74090,0.76263,0.77284,0.70323,0.6636,0.7272,0.52799,0.81789,0.95897,0.76219,0.7351,0.54769,0.62383
AT4G20940,0.76295,0.81221,0.78357,0.69636,0.8195,0.60589,0.77889,0.80576,0.8614,0.63719,0.70521,0.61937
AT3G27160,0.76444,0.57115,0.83565,0.58599,0.72122,0.67533,0.90597,0.78207,0.68883,0.55643,0.54401,0.67173
AT4G25120,0.76451,0.93723,0.75984,0.85548,0.79855,0.5395,0.63204,0.74981,0.84469,0.84116,0.72844,0.53221
AT1G29230,0.76508,0.81712,0.8135,0.73181,0.63157,0.44728,0.79487,0.77622,0.73932,0.68801,0.28799,0.40156
AT5G17920,0.76569,0.80128,0.79752,0.87791,0.89958,0.89048,0.89758,0.77968,0.88112,0.84988,0.8275,0.9091
AT1G45000,0.76602,0.72431,0.76578,0.78459,0.81155,0.8614,0.87929,0.86502,0.87602,0.86368,0.96403,0.9563
AT5G45720,0.76661,0.71933,0.67799,0.92784,0.74559,0.62268,0.79549,0.57407,0.66013,0.65803,0.56205,0.64802
AT1G26740,0.76666,0.62906,0.66535,0.6914,0.64269,0.80262,0.84051,0.84964,0.76151,0.76742,0.56493,0.77787
AT5G14890,0.76686,0.65658,0.55664,0.51107,0.54224,0.42574,0.66147,0.85488,0.7255,0.62163,0.60686,0.53029
AT3G17410,0.76721,0.77528,0.7544,0.67838,0.78945,0.79042,0.62736,0.65763,0.69102,0.71762,0.99123,0.70964
AT5G41980,0.76724,0.59038,0.50304,0.68978,0.64168,0.67265,0.60296,0.80997,0.68296,0.53041,0.56628,0.55271
AT1G26840,0.76746,0.58529,0.74139,0.66412,0.6742,0.71309,0.9298,0.69929,0.75062,0.73302,0.61374,0.79116
AT5G55730,0.76795,0.73701,0.74033,0.72525,0.7436,0.79223,0.93481,0.8766,0.85071,0.70053,0.60235,0.88012
AT4G39952,0.76807,0.88138,0.64403,0.78912,0.71023,0.59101,0.71464,0.70518,0.71641,0.60653,0.71295,0.50321
AT4G13780,0.76836,0.84425,0.71784,0.77551,0.76922,0.55584,0.68768,0.60543,0.69331,0.68029,0.70317,0.56294
AT4G13040,0.7685,0.83071,0.87978,0.93126,0.78135,0.83198,0.84468,0.86671,0.86522,0.86177,0.72843,0.92997
AT1G76630,0.76887,0.86548,0.77891,0.91849,0.82225,0.61936,0.71266,0.70231,0.81885,0.74502,0.76309,0.60278
AT4G17300,0.76939,0.74247,0.80393,0.84437,0.80016,0.68036,0.7872,0.79944,0.85885,0.8057,0.92991,0.72574
AT5G13650,0.77077,0.85782,0.7596,0.78463,0.84198,0.63494,0.66412,0.69163,0.70821,0.62809,0.74148,0.61216
AT4G30440,0.77091,0.74357,0.80957,0.75497,0.79608,0.9103,0.72425,0.70813,0.77866,0.75915,0.8002,0.8626
AT5G02140,0.77094,0.63248,0.45308,0.45672,0.37091,0.52492,0.69835,0.92755,0.67298,0.61272,0.42762,0.45343
AT2G41460,0.77125,0.80109,0.79343,0.84232,0.74818,0.63222,0.7203,0.75993,0.99194,0.8294,0.74518,0.71315
AT4G08390,0.77135,0.74322,0.68762,0.79424,0.84165,0.82486,0.86387,0.91875,0.9273,0.80854,0.96259,0.89052
AT5G16270,0.77137,0.85725,0.78729,0.83282,0.76573,0.62625,0.68027,0.6374,0.79361,0.7424,0.7917,0.64261
AT4G30000,0.77189,0.87501,0.77365,0.8788,0.74908,0.68622,0.76881,0.81171,0.8021,0.76638,0.66656,0.61656
AT5G47550,0.77306,0.67719,0.80833,0.67046,0.49042,0.65726,0.8852,0.83671,0.77612,0.76927,0.37706,0.53232
AT4G24800,0.77317,0.90703,0.82466,0.85379,0.86091,0.79902,0.78089,0.81337,0.79114,0.74969,0.85955,0.75468
AT4G23740,0.77345,0.69926,0.80211,0.75864,0.82187,0.70498,0.90719,0.7928,0.85454,0.80037,0.95105,0.79018
AT2G28540,0.77363,0.88487,0.81264,0.90579,0.7966,0.65136,0.69445,0.74252,0.81033,0.81376,0.87556,0.70829
AT3G16320,0.77429,0.84075,0.71997,0.95732,0.99903,0.80132,0.70885,0.64391,0.73739,0.76279,0.73349,0.57023
AT1G53290,0.77439,0.71605,0.82584,0.84247,0.88807,0.91598,0.74586,0.81824,0.71885,0.76424,0.83016,0.80317
AT5G42560,0.77542,0.75447,0.80372,0.82268,0.78219,0.93271,0.76204,0.87595,0.75606,0.83847,0.93163,0.95069
AT1G04260,0.77619,0.65596,0.70024,0.63803,0.6158,0.79182,0.73187,0.82357,0.74346,0.73869,0.55693,0.88622
AT1G66520,0.77642,0.90699,0.85394,0.82287,0.80914,0.79895,0.87077,0.89676,0.8429,0.8948,0.68407,0.68441
AT5G61150,0.77662,0.88516,0.76792,0.82787,0.7083,0.54062,0.68739,0.68673,0.75945,0.74035,0.68988,0.58805
AT4G02560,0.77729,0.85206,0.78428,0.91186,0.89154,0.57809,0.72307,0.74127,0.75962,0.76219,0.7825,0.63427
AT5G51290,0.77763,0.89752,0.81152,0.87139,0.79313,0.73428,0.68633,0.72473,0.81799,0.93395,0.94127,0.71271
AT1G34210,0.7778,0.80363,0.76246,0.81332,0.77837,0.66574,0.69044,0.81544,0.86594,0.78205,0.92783,0.64422
AT5G43310,0.77822,0.87322,0.82617,0.84268,0.7135,0.5188,0.72426,0.71143,0.78193,0.69773,0.65269,0.58269
AT4G27850,0.77952,0.11992,0.24386,0.09754,0.11098,0.09039,0.82977,0.38375,0.56801,0.24794,0.05571,0.1744
AT4G10710,0.77968,0.8634,0.7777,0.91218,0.82589,0.66357,0.72337,0.75229,0.83031,0.78545,0.92161,0.7721
AT1G70330,0.78103,0.73518,0.82181,0.71321,0.70005,0.93935,0.74282,0.78124,0.70562,0.80178,0.53927,0.82332
AT2G26410,0.78168,0.82495,0.98151,0.82251,0.58548,0.46198,0.92179,0.86712,0.80274,0.71814,0.11317,0.36874
AT3G49140,0.78171,0.79093,0.85739,0.79631,0.86473,0.75257,0.73434,0.8548,0.82771,0.85172,0.91809,0.78744
AT2G18400,0.78227,0.61928,0.68526,0.69179,0.54874,0.83144,0.90267,0.7989,0.76925,0.71879,0.449,0.79476
AT5G12480,0.78345,0.8709,0.78798,0.81597,0.79835,0.74897,0.72185,0.74962,0.74618,0.79146,0.97992,0.76474
AT1G78590,0.78546,0.83638,0.86557,0.74567,0.7338,0.74858,0.79345,0.68336,0.72743,0.61491,0.71659,0.72717
AT2G47320,0.78579,0.75719,0.83265,0.76993,0.64149,0.90789,0.87455,0.94121,0.84126,0.92128,0.68067,0.9262
AT2G29510,0.7871,0.90601,0.86361,0.84107,0.77261,0.63895,0.85119,0.85948,0.8622,0.79526,0.85918,0.66354
